INFO 2022-08-03 15:15:11,131 autoreload 677 Watching for file changes with StatReloader
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 958, in render_annotated
    return self.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/defaulttags.py", line 238, in render
    nodelist.append(node.render_annotated(context))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 958, in render_annotated
    return self.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1059, in render
    output = self.filter_expression.resolve(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 739, in resolve
    new_obj = func(obj, *arg_vals)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/defaultfilters.py", line 769, in date
    return formats.date_format(value, arg)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/formats.py", line 160, in date_format
    return dateformat.format(
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 329, in format
    return df.format(format_string)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 48, in format
    pieces.append(str(getattr(self, piece)()))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 268, in r
    raise TypeError(
TypeError: The format for date objects may not contain time-related format specifiers (found 'r').
ERROR 2022-08-03 16:19:17,916 basehttp 187 "GET /index/ HTTP/1.1" 500 143925
WARNING 2022-08-03 16:19:17,953 log 241 Not Found: /favicon.ico
INFO 2022-08-03 16:19:51,524 basehttp 187 "GET /index/ HTTP/1.1" 200 1520
WARNING 2022-08-03 16:19:51,558 log 241 Not Found: /favicon.ico
WARNING 2022-08-03 16:19:51,559 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2275
ERROR 2022-08-03 16:20:00,709 log 241 Internal Server Error: /index/
Traceback (most recent call last):
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/core/handlers/base.py", line 220, in _get_response
    response = response.render()
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/response.py", line 114, in render
    self.content = self.rendered_content
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/response.py", line 92, in rendered_content
    return template.render(context, self._request)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/backends/django.py", line 62, in render
    return self.template.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1000, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 958, in render_annotated
    return self.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/defaulttags.py", line 238, in render
    nodelist.append(node.render_annotated(context))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 958, in render_annotated
    return self.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1059, in render
    output = self.filter_expression.resolve(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 739, in resolve
    new_obj = func(obj, *arg_vals)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/defaultfilters.py", line 769, in date
    return formats.date_format(value, arg)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/formats.py", line 160, in date_format
    return dateformat.format(
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 329, in format
    return df.format(format_string)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 44, in format
    raise TypeError(
TypeError: The format for date objects may not contain time-related format specifiers (found 'a').
ERROR 2022-08-03 16:20:00,710 basehttp 187 "GET /index/ HTTP/1.1" 500 140200
ERROR 2022-08-03 16:20:16,545 log 241 Internal Server Error: /index/
Traceback (most recent call last):
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/core/handlers/base.py", line 220, in _get_response
    response = response.render()
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/response.py", line 114, in render
    self.content = self.rendered_content
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/response.py", line 92, in rendered_content
    return template.render(context, self._request)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/backends/django.py", line 62, in render
    return self.template.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1000, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 958, in render_annotated
    return self.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/defaulttags.py", line 238, in render
    nodelist.append(node.render_annotated(context))
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 958, in render_annotated
    return self.render(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 1059, in render
    output = self.filter_expression.resolve(context)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/base.py", line 739, in resolve
    new_obj = func(obj, *arg_vals)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/template/defaultfilters.py", line 769, in date
    return formats.date_format(value, arg)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/formats.py", line 160, in date_format
    return dateformat.format(
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 329, in format
    return df.format(format_string)
  File "/home/ubuntu/Desktop/leanr/django/blog/lib/python3.10/site-packages/django/utils/dateformat.py", line 44, in format
    raise TypeError(
TypeError: The format for date objects may not contain time-related format specifiers (found 'a').
ERROR 2022-08-03 16:20:16,546 basehttp 187 "GET /index/ HTTP/1.1" 500 140200
INFO 2022-08-03 16:20:21,046 basehttp 187 "GET /index/ HTTP/1.1" 200 1520
INFO 2022-08-03 16:20:39,322 basehttp 187 "GET /index/ HTTP/1.1" 200 1576
INFO 2022-08-03 16:47:07,055 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
WARNING 2022-08-03 16:47:07,087 log 241 Not Found: /favicon.ico
INFO 2022-08-03 16:51:06,596 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
INFO 2022-08-03 16:51:07,106 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
INFO 2022-08-03 16:51:10,935 basehttp 187 "GET /admin/post/post/ HTTP/1.1" 200 7053
INFO 2022-08-03 16:51:10,986 basehttp 187 "GET /admin/jsi18n/ HTTP/1.1" 200 8398
INFO 2022-08-03 16:51:12,505 basehttp 187 "GET /admin/post/post/1/change/ HTTP/1.1" 200 11534
INFO 2022-08-03 16:51:12,552 basehttp 187 "GET /admin/jsi18n/ HTTP/1.1" 200 8398
INFO 2022-08-03 16:55:00,135 autoreload 266 /home/ubuntu/Desktop/leanr/django/Small_projects/blog/post/views.py changed, reloading.
INFO 2022-08-03 16:55:00,475 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-03 16:55:13,268 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-03 16:55:16,246 basehttp 187 "GET /index/ HTTP/1.1" 200 130
INFO 2022-08-03 16:55:22,539 autoreload 266 /home/ubuntu/Desktop/leanr/django/Small_projects/blog/post/views.py changed, reloading.
INFO 2022-08-03 16:55:22,804 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-03 16:55:23,508 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
INFO 2022-08-03 16:55:24,319 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
INFO 2022-08-03 16:57:00,579 autoreload 266 /home/ubuntu/Desktop/leanr/django/Small_projects/blog/post/views.py changed, reloading.
INFO 2022-08-03 16:57:00,945 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-03 16:57:19,116 autoreload 266 /home/ubuntu/Desktop/leanr/django/Small_projects/blog/post/views.py changed, reloading.
INFO 2022-08-03 16:57:19,467 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-03 16:57:20,309 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
INFO 2022-08-03 16:57:26,562 basehttp 187 "POST /admin/post/post/1/change/ HTTP/1.1" 302 0
INFO 2022-08-03 16:57:26,604 basehttp 187 "GET /admin/post/post/ HTTP/1.1" 200 7279
INFO 2022-08-03 16:57:26,645 basehttp 187 "GET /admin/jsi18n/ HTTP/1.1" 200 8398
INFO 2022-08-03 16:57:28,574 basehttp 187 "GET /index/ HTTP/1.1" 200 1186
INFO 2022-08-03 16:57:31,872 basehttp 187 "GET /admin/post/post/2/change/ HTTP/1.1" 200 12180
INFO 2022-08-03 16:57:31,923 basehttp 187 "GET /admin/jsi18n/ HTTP/1.1" 200 8398
INFO 2022-08-03 16:57:34,927 basehttp 187 "GET /admin/post/post/ HTTP/1.1" 200 7053
INFO 2022-08-03 16:57:35,949 basehttp 187 "GET /admin/post/post/1/change/ HTTP/1.1" 200 11542
INFO 2022-08-03 16:57:35,998 basehttp 187 "GET /admin/jsi18n/ HTTP/1.1" 200 8398
INFO 2022-08-03 16:57:37,538 basehttp 187 "POST /admin/post/post/1/change/ HTTP/1.1" 302 0
INFO 2022-08-03 16:57:37,579 basehttp 187 "GET /admin/post/post/ HTTP/1.1" 200 7279
INFO 2022-08-03 16:57:37,665 basehttp 187 "GET /admin/jsi18n/ HTTP/1.1" 200 8398
INFO 2022-08-03 16:57:39,133 basehttp 187 "GET /index/ HTTP/1.1" 200 1656
INFO 2022-08-05 15:27:43,342 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-05 15:27:48,725 log 241 Not Found: /
WARNING 2022-08-05 15:27:48,726 basehttp 187 "GET / HTTP/1.1" 404 2224
INFO 2022-08-05 15:27:54,485 basehttp 187 "GET /index/ HTTP/1.1" 200 1905
INFO 2022-08-05 15:28:57,750 basehttp 187 "GET /index/ HTTP/1.1" 200 1914
INFO 2022-08-05 15:28:58,489 basehttp 187 "GET /index/ HTTP/1.1" 200 1914
INFO 2022-08-05 15:31:45,944 basehttp 187 "GET /index/ HTTP/1.1" 200 114557
WARNING 2022-08-05 15:31:46,092 log 241 Not Found: /index/img/github.png
WARNING 2022-08-05 15:31:46,094 log 241 Not Found: /index/img/td.png
WARNING 2022-08-05 15:31:46,095 basehttp 187 "GET /index/img/td.png HTTP/1.1" 404 2290
WARNING 2022-08-05 15:31:46,099 basehttp 187 "GET /index/img/github.png HTTP/1.1" 404 2302
WARNING 2022-08-05 15:31:46,241 log 241 Not Found: /index/img/github.png
WARNING 2022-08-05 15:31:46,241 log 241 Not Found: /index/img/td.png
WARNING 2022-08-05 15:31:46,242 basehttp 187 "GET /index/img/td.png HTTP/1.1" 404 2290
WARNING 2022-08-05 15:31:46,242 basehttp 187 "GET /index/img/github.png HTTP/1.1" 404 2302
WARNING 2022-08-05 15:31:46,268 log 241 Not Found: /index/src/images/loading.gif
WARNING 2022-08-05 15:31:46,269 log 241 Not Found: /index/<
WARNING 2022-08-05 15:31:46,269 basehttp 187 "GET /index/%3C?=$urldemo?%3Eimages/head01.jpg HTTP/1.1" 404 2302
WARNING 2022-08-05 15:31:46,270 basehttp 187 "GET /index/src/images/loading.gif HTTP/1.1" 404 2326
INFO 2022-08-05 15:32:45,752 basehttp 187 "GET /index/ HTTP/1.1" 200 1914
INFO 2022-08-05 15:33:38,022 basehttp 187 "GET /index/ HTTP/1.1" 200 6507
INFO 2022-08-05 15:36:13,055 basehttp 187 "GET /index/ HTTP/1.1" 200 3484
INFO 2022-08-05 15:36:34,634 basehttp 187 "GET /index/ HTTP/1.1" 200 3488
INFO 2022-08-05 15:39:17,485 basehttp 187 "GET /index/ HTTP/1.1" 200 3794
INFO 2022-08-05 15:39:43,142 basehttp 187 "GET /index/ HTTP/1.1" 200 4014
INFO 2022-08-05 15:43:18,813 basehttp 187 "GET /index/ HTTP/1.1" 200 3852
INFO 2022-08-05 15:44:24,861 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:44:25,547 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:44:25,950 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:44:26,275 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:45:16,441 basehttp 187 "GET /index/ HTTP/1.1" 200 4044
INFO 2022-08-05 15:45:17,632 basehttp 187 "GET /index/ HTTP/1.1" 200 4044
INFO 2022-08-05 15:45:18,129 basehttp 187 "GET /index/ HTTP/1.1" 200 4044
INFO 2022-08-05 15:45:32,795 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:45:33,462 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:45:33,857 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:45:34,230 basehttp 187 "GET /index/ HTTP/1.1" 200 3876
INFO 2022-08-05 15:47:40,692 basehttp 187 "GET /index/ HTTP/1.1" 200 4268
INFO 2022-08-05 15:49:13,199 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:49:36,390 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:49:36,881 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:49:37,158 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:49:37,374 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:49:37,634 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:49:38,035 basehttp 187 "GET /index/ HTTP/1.1" 200 5826
INFO 2022-08-05 15:50:39,281 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-05 15:51:19,976 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-06 09:24:50,580 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
WARNING 2022-08-06 09:24:50,633 log 241 Not Found: /favicon.ico
WARNING 2022-08-06 09:24:50,634 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2275
INFO 2022-08-06 09:28:02,174 basehttp 187 "GET /index/ HTTP/1.1" 200 5878
INFO 2022-08-06 09:28:08,158 basehttp 187 "GET /index/ HTTP/1.1" 200 5904
INFO 2022-08-06 09:28:12,420 basehttp 187 "GET /index/ HTTP/1.1" 200 5930
INFO 2022-08-06 09:28:27,366 basehttp 187 "GET /index/ HTTP/1.1" 200 5956
INFO 2022-08-06 09:28:34,512 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:52:58,900 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-26 21:53:05,325 log 241 Not Found: /
WARNING 2022-08-26 21:53:05,326 basehttp 187 "GET / HTTP/1.1" 404 2224
WARNING 2022-08-26 21:53:06,186 log 241 Not Found: /
WARNING 2022-08-26 21:53:06,190 basehttp 187 "GET / HTTP/1.1" 404 2224
INFO 2022-08-26 21:53:10,423 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:19,015 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:38,040 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:38,905 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:40,142 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:40,860 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:41,331 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:41,934 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:42,458 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:42,978 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:43,443 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-26 21:53:43,894 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-30 09:01:49,464 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-30 09:01:56,899 log 241 Not Found: /
WARNING 2022-08-30 09:01:56,906 basehttp 187 "GET / HTTP/1.1" 404 2224
WARNING 2022-08-30 09:01:58,224 log 241 Not Found: /
WARNING 2022-08-30 09:01:58,228 basehttp 187 "GET / HTTP/1.1" 404 2224
INFO 2022-08-30 09:02:04,319 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-30 09:02:06,753 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-30 09:02:27,163 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-30 09:02:29,589 log 241 Not Found: /
WARNING 2022-08-30 09:02:29,589 basehttp 187 "GET / HTTP/1.1" 404 2224
WARNING 2022-08-30 09:02:29,933 log 241 Not Found: /favicon.ico
WARNING 2022-08-30 09:02:29,933 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2275
INFO 2022-08-30 09:02:33,328 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-30 09:02:34,942 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-30 09:04:09,003 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-30 09:04:12,637 log 241 Not Found: /
WARNING 2022-08-30 09:04:12,638 basehttp 187 "GET / HTTP/1.1" 404 2224
WARNING 2022-08-30 09:04:12,876 log 241 Not Found: /favicon.ico
WARNING 2022-08-30 09:04:12,876 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2275
INFO 2022-08-30 09:04:16,901 basehttp 187 "GET /index/ HTTP/1.1" 200 5852
INFO 2022-08-30 09:04:36,304 autoreload 266 /home/ubuntu/Desktop/leanr/django/Small_projects/blog/post/urls.py changed, reloading.
INFO 2022-08-30 09:04:36,581 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-30 09:04:38,885 basehttp 187 "GET / HTTP/1.1" 200 5852
INFO 2022-08-30 09:04:43,066 basehttp 187 "GET / HTTP/1.1" 200 5852
